Reported Date,State Name,District Name,Market Name,Variety,Group,Arrivals (Tonnes),Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal)
2011-09-22,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-09-23,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-09-24,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-09-25,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-09-26,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-09-27,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-09-28,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-09-29,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-09-30,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-01,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-02,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-03,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-04,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-05,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-06,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-07,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-08,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-09,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-10,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-11,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-12,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-13,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-14,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-15,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-16,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-17,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-18,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-19,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-20,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-21,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-22,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-23,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-24,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-25,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-26,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-27,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-28,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-29,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-30,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-10-31,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-01,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-02,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-03,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-04,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-05,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-06,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-07,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-08,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-09,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-10,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-11,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-12,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-13,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-14,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-15,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-16,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-17,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-18,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-19,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-20,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-21,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-22,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-23,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-24,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-25,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-26,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-27,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-28,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-29,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-11-30,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-01,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-02,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-03,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-04,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-05,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-06,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-07,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-08,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-09,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-10,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-11,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-12,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-13,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-14,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-15,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-16,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-17,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-18,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-19,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-20,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-21,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-22,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-23,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-24,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-25,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-26,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-27,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-28,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-29,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.07,4100.0,4500.0,4200.0
2011-12-30,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.08,3800.0,4000.0,3900.0
2011-12-31,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.08,3800.0,4000.0,3900.0
2012-01-01,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.08,3800.0,4000.0,3900.0
2012-01-02,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.08,3800.0,4000.0,3900.0
2012-01-03,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.08,3800.0,4000.0,3900.0
2012-01-04,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.08,3800.0,4000.0,3900.0
2012-01-05,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.08,3800.0,4000.0,3900.0
2012-01-06,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.08,3800.0,4000.0,3900.0
2012-01-07,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,380.0,400.0,390.0
2012-01-08,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,380.0,400.0,390.0
2012-01-09,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,380.0,400.0,390.0
2012-01-10,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,380.0,400.0,390.0
2012-01-11,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,400.0,420.0,410.0
2012-01-12,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,400.0,420.0,410.0
2012-01-13,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,400.0,420.0,410.0
2012-01-14,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,400.0,420.0,410.0
2012-01-15,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,400.0,420.0,410.0
2012-01-16,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,400.0,420.0,410.0
2012-01-17,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,400.0,420.0,410.0
2012-01-18,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,400.0,420.0,410.0
2012-01-19,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,400.0,420.0,410.0
2012-01-20,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,400.0,420.0,410.0
2012-01-21,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,2700.0,3000.0,2800.0
2012-01-22,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,2700.0,3000.0,2800.0
2012-01-23,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,2700.0,3000.0,2800.0
2012-01-24,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,2700.0,3000.0,2800.0
2012-01-25,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,3300.0,3600.0,3500.0
2012-01-26,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,3300.0,3600.0,3500.0
2012-01-27,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,3300.0,3600.0,3500.0
2012-01-28,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,3300.0,3600.0,3500.0
2012-01-29,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,3300.0,3600.0,3500.0
2012-01-30,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,3300.0,3600.0,3500.0
2012-01-31,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.09,3300.0,3600.0,3500.0
2012-02-01,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3200.0,3700.0,3500.0
2012-02-02,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3200.0,3700.0,3500.0
2012-02-03,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3200.0,3700.0,3500.0
2012-02-04,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3200.0,3700.0,3500.0
2012-02-05,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3200.0,3700.0,3500.0
2012-02-06,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3200.0,3700.0,3500.0
2012-02-07,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3200.0,3700.0,3500.0
2012-02-08,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3300.0,3600.0,3500.0
2012-02-09,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3300.0,3600.0,3500.0
2012-02-10,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3300.0,3600.0,3500.0
2012-02-11,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3300.0,3600.0,3500.0
2012-02-12,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3300.0,3600.0,3500.0
2012-02-13,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3300.0,3600.0,3500.0
2012-02-14,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3300.0,3600.0,3500.0
2012-02-15,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-16,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-17,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-18,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-19,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-20,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-21,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-22,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-23,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-24,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-25,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-26,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-27,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-28,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-02-29,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-03-01,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-03-02,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.1,3800.0,4000.0,3900.0
2012-03-03,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-04,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-05,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-06,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-07,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-08,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-09,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-10,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-11,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-12,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-13,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,370.0,400.0,380.0
2012-03-14,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,3500.0,3800.0,3600.0
2012-03-15,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,3500.0,3800.0,3600.0
2012-03-16,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,3500.0,3800.0,3600.0
2012-03-17,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,3500.0,3800.0,3600.0
2012-03-18,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,3500.0,3800.0,3600.0
2012-03-19,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,3500.0,3800.0,3600.0
2012-03-20,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,3500.0,3800.0,3600.0
2012-03-21,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,4000.0,4500.0,4100.0
2012-03-22,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.12,4000.0,4500.0,4100.0
2012-03-23,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,360.0,380.0,370.0
2012-03-24,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3200.0,3500.0,3300.0
2012-03-25,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3200.0,3500.0,3300.0
2012-03-26,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3200.0,3500.0,3300.0
2012-03-27,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3200.0,3500.0,3300.0
2012-03-28,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3200.0,3500.0,3300.0
2012-03-29,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3200.0,3500.0,3300.0
2012-03-30,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3200.0,3500.0,3300.0
2012-03-31,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3200.0,3500.0,3300.0
2012-04-01,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3200.0,3500.0,3300.0
2012-04-02,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3200.0,3500.0,3300.0
2012-04-03,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3800.0,4000.0,3900.0
2012-04-04,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3800.0,4000.0,3900.0
2012-04-05,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.13,3800.0,4000.0,3900.0
2012-04-06,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.14,3200.0,3500.0,3300.0
2012-04-07,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.14,3200.0,3500.0,3300.0
2012-04-08,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.14,3200.0,3500.0,3300.0
2012-04-09,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.14,3200.0,3500.0,3300.0
2012-04-10,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.15,3400.0,3700.0,3500.0
2012-04-11,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.15,4000.0,4200.0,4100.0
2012-04-12,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.15,4000.0,4200.0,4100.0
2012-04-13,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.16,3300.0,3500.0,3400.0
2012-04-14,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.16,3300.0,3500.0,3400.0
2012-04-15,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.16,3300.0,3500.0,3400.0
2012-04-16,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.16,3300.0,3500.0,3400.0
2012-04-17,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.17,4100.0,4500.0,4200.0
2012-04-18,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.18,3800.0,4200.0,4000.0
2012-04-19,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.18,3800.0,4200.0,4000.0
2012-04-20,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.23,370.0,400.0,380.0
2012-04-21,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.23,370.0,400.0,380.0
2012-04-22,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.23,370.0,400.0,380.0
2012-04-23,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.23,370.0,400.0,380.0
2012-04-24,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,3400.0,3600.0,3500.0
2012-04-25,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,3800.0,4000.0,3900.0
2012-04-26,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,3800.0,4000.0,3900.0
2012-04-27,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,3900.0,4100.0,4000.0
2012-04-28,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,3900.0,4100.0,4000.0
2012-04-29,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,3900.0,4100.0,4000.0
2012-04-30,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,3900.0,4100.0,4000.0
2012-05-01,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,3900.0,4100.0,4000.0
2012-05-02,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,4000.0,4100.0,4100.0
2012-05-03,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,4000.0,4100.0,4100.0
2012-05-04,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,4000.0,4200.0,4100.0
2012-05-05,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,4000.0,4200.0,4100.0
2012-05-06,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,4000.0,4200.0,4100.0
2012-05-07,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,4000.0,4200.0,4100.0
2012-05-08,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.25,4500.0,5000.0,4800.0
2012-05-09,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.27,3500.0,4000.0,3700.0
2012-05-10,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.27,3500.0,4000.0,3700.0
2012-05-11,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.28,3300.0,3800.0,3500.0
2012-05-12,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.28,3300.0,3800.0,3500.0
2012-05-13,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.28,3300.0,3800.0,3500.0
2012-05-14,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.28,3300.0,3800.0,3500.0
2012-05-15,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.32,3800.0,4200.0,4000.0
2012-05-16,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.34,3400.0,3600.0,3500.0
2012-05-17,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.34,3400.0,3600.0,3500.0
2012-05-18,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.35,400.0,430.0,410.0
2012-05-19,Kerala,Thiruvananthapuram,Anyara(EEC),Big,Spices,0.35,4000.0,4200.0,4200.0
