Date,maxtempC,mintempC,avgtempC
2017-10-28,30,22,25
2017-10-29,30,22,25
2017-10-30,30,22,25
2017-10-31,28,22,24
2017-11-01,29,22,25
2017-11-02,29,22,24
2017-11-03,30,22,25
2017-11-04,29,23,25
2017-11-05,27,22,24
2017-11-06,29,22,25
2017-11-07,29,21,24
2017-11-08,29,21,24
2017-11-09,29,21,24
2017-11-10,30,21,25
2017-11-11,30,21,25
2017-11-12,29,22,25
2017-11-13,30,22,26
2017-11-14,29,22,25
2017-11-15,29,21,25
2017-11-16,30,22,25
2017-11-17,30,22,25
2017-11-18,31,23,26
2017-11-19,31,22,26
2017-11-20,30,23,25
2017-11-21,31,22,25
2017-11-22,30,23,26
2017-11-23,31,21,26
2017-11-24,31,23,26
2017-11-25,30,22,25
2017-11-26,29,22,24
2017-11-27,28,21,24
2017-11-28,29,22,25
2017-11-29,29,21,25
2017-11-30,26,22,24
2017-12-01,25,21,23
2017-12-02,28,21,24
2017-12-03,30,22,25
2017-12-04,30,21,25
2017-12-05,30,21,25
2017-12-06,29,21,25
2017-12-07,29,21,25
2017-12-08,30,22,25
2017-12-09,30,21,25
2017-12-10,30,21,25
2017-12-11,29,21,25
2017-12-12,30,22,25
2017-12-13,29,21,25
2017-12-14,30,21,25
2017-12-15,30,21,25
2017-12-16,30,21,26
2017-12-17,31,20,25
2017-12-18,30,19,24
2017-12-19,30,18,24
2017-12-20,30,21,25
2017-12-21,30,21,25
2017-12-22,30,22,25
2017-12-23,30,21,26
2017-12-24,30,21,25
2017-12-25,31,20,25
2017-12-26,31,21,26
2017-12-27,31,20,26
2017-12-28,31,19,25
2017-12-29,30,18,24
2017-12-30,31,19,25
2017-12-31,31,21,25
2018-01-01,30,20,25
2018-01-02,30,20,25
2018-01-03,30,21,25
2018-01-04,31,21,25
2018-01-05,29,21,25
2018-01-06,28,21,24
2018-01-07,29,19,24
2018-01-08,30,20,24
2018-01-09,31,19,25
2018-01-10,31,22,26
2018-01-11,32,22,26
2018-01-12,31,22,26
2018-01-13,31,22,26
2018-01-14,33,20,26
2018-01-15,33,20,26
2018-01-16,32,20,26
2018-01-17,30,22,26
2018-01-18,31,21,26
2018-01-19,31,20,25
2018-01-20,32,20,25
2018-01-21,31,20,25
2018-01-22,31,20,25
2018-01-23,31,21,25
2018-01-24,31,21,26
2018-01-25,30,21,26
2018-01-26,31,21,25
2018-01-27,31,21,25
2018-01-28,30,22,25
2018-01-29,32,21,26
2018-01-30,33,20,27
2018-01-31,33,20,27
2018-02-01,33,20,26
2018-02-02,33,20,26
2018-02-03,34,19,26
2018-02-04,33,20,26
2018-02-05,34,21,27
2018-02-06,33,22,27
2018-02-07,32,22,26
2018-02-08,31,22,26
2018-02-09,32,22,26
2018-02-10,33,21,27
2018-02-11,33,21,27
2018-02-12,31,23,26
2018-02-13,33,22,27
2018-02-14,33,22,27
2018-02-15,33,21,27
2018-02-16,33,21,27
2018-02-17,32,22,27
2018-02-18,33,22,27
2018-02-19,34,21,27
2018-02-20,33,22,27
2018-02-21,33,22,27
2018-02-22,33,21,27
2018-02-23,33,21,27
2018-02-24,34,22,27
2018-02-25,34,21,28
2018-02-26,34,22,28
2018-02-27,35,23,28
2018-02-28,34,23,28
2018-03-01,34,23,28
2018-03-02,35,23,29
2018-03-03,34,22,28
2018-03-04,35,23,28
2018-03-05,35,22,28
2018-03-06,35,23,28
2018-03-07,35,23,28
2018-03-08,34,23,28
2018-03-09,36,23,29
2018-03-10,36,24,30
2018-03-11,36,22,29
2018-03-12,35,23,29
2018-03-13,29,23,25
2018-03-14,31,22,27
2018-03-15,33,23,28
2018-03-16,33,24,28
2018-03-17,33,23,28
2018-03-18,32,23,27
2018-03-19,32,22,27
2018-03-20,33,23,28
2018-03-21,33,23,27
2018-03-22,32,22,27
2018-03-23,32,24,27
2018-03-24,34,24,29
2018-03-25,34,24,29
2018-03-26,33,24,28
2018-03-27,33,24,28
2018-03-28,32,24,28
2018-03-29,31,24,27
2018-03-30,31,23,27
2018-03-31,32,24,28
2018-04-01,34,24,28
2018-04-02,33,23,27
2018-04-03,33,23,27
2018-04-04,33,24,28
2018-04-05,33,23,28
2018-04-06,33,24,28
2018-04-07,34,24,28
2018-04-08,33,24,28
2018-04-09,33,24,28
2018-04-10,33,24,28
2018-04-11,33,25,28
2018-04-12,33,25,28
2018-04-13,32,25,28
2018-04-14,33,25,28
2018-04-15,32,25,28
2018-04-16,33,25,29
2018-04-17,33,26,29
2018-04-18,32,26,28
2018-04-19,33,26,28
2018-04-20,31,25,28
2018-04-21,33,26,29
2018-04-22,32,25,28
2018-04-23,33,26,29
2018-04-24,32,26,28
2018-04-25,31,26,28
2018-04-26,33,26,29
2018-04-27,34,26,29
2018-04-28,33,26,29
2018-04-29,33,26,29
2018-04-30,32,26,28
2018-05-01,32,26,29
2018-05-02,32,26,29
2018-05-03,33,26,29
2018-05-04,34,26,28
2018-05-05,33,26,28
2018-05-06,33,25,28
2018-05-07,31,25,28
2018-05-08,31,26,28
2018-05-09,29,26,27
2018-05-10,32,25,27
2018-05-11,32,25,27
2018-05-12,32,25,27
2018-05-13,32,25,28
2018-05-14,32,25,28
2018-05-15,32,25,28
2018-05-16,30,25,27
2018-05-17,31,25,27
2018-05-18,30,25,27
2018-05-19,31,25,28
2018-05-20,31,25,27
2018-05-21,30,26,27
2018-05-22,30,25,27
2018-05-23,29,26,27
2018-05-24,28,25,26
2018-05-25,26,25,25
2018-05-26,29,25,26
2018-05-27,27,25,26
2018-05-28,27,25,26
2018-05-29,28,25,26
2018-05-30,28,25,26
2018-05-31,31,25,27
2018-06-01,30,25,27
2018-06-02,30,25,27
2018-06-03,29,25,26
2018-06-04,28,24,26
2018-06-05,28,25,26
2018-06-06,29,25,27
2018-06-07,29,25,26
2018-06-08,28,25,26
2018-06-09,27,25,26
2018-06-10,28,25,26
2018-06-11,28,24,26
2018-06-12,28,24,25
2018-06-13,28,24,25
2018-06-14,27,24,25
2018-06-15,28,23,26
2018-06-16,28,24,26
2018-06-17,28,24,26
2018-06-18,29,24,26
2018-06-19,28,24,26
2018-06-20,28,24,26
2018-06-21,27,24,25
2018-06-22,28,24,26
2018-06-23,28,24,25
2018-06-24,28,23,26
2018-06-25,28,24,25
2018-06-26,28,24,25
2018-06-27,28,24,25
2018-06-28,28,23,25
2018-06-29,28,23,25
2018-06-30,29,23,26
2018-07-01,29,24,26
2018-07-02,29,24,26
2018-07-03,29,24,26
2018-07-04,30,23,26
2018-07-05,30,24,26
2018-07-06,30,24,27
2018-07-07,29,24,26
2018-07-08,27,24,25
2018-07-09,26,23,24
2018-07-10,27,23,24
2018-07-11,26,23,24
2018-07-12,27,23,24
2018-07-13,27,22,24
2018-07-14,27,22,25
2018-07-15,26,23,24
2018-07-16,25,23,24
2018-07-17,27,23,25
2018-07-18,28,23,25
2018-07-19,26,23,24
2018-07-20,26,23,25
2018-07-21,27,23,25
2018-07-22,28,23,25
2018-07-23,28,23,25
2018-07-24,28,23,25
2018-07-25,28,23,25
2018-07-26,28,24,25
2018-07-27,28,24,26
2018-07-28,28,24,26
2018-07-29,29,24,26
2018-07-30,27,24,25
2018-07-31,27,23,25
2018-08-01,29,23,25
2018-08-02,30,23,26
2018-08-03,28,23,26
2018-08-04,28,23,25
2018-08-05,29,24,26
2018-08-06,28,24,25
2018-08-07,27,23,25
2018-08-08,26,22,24
2018-08-09,27,22,24
2018-08-10,27,22,24
2018-08-11,27,22,24
2018-08-12,25,23,24
2018-08-13,27,23,24
2018-08-14,25,22,24
2018-08-15,25,23,24
2018-08-16,24,23,23
2018-08-17,25,22,24
2018-08-18,26,22,24
2018-08-19,26,22,24
2018-08-20,26,22,24
2018-08-21,28,22,24
2018-08-22,29,21,25
2018-08-23,29,22,26
2018-08-24,29,23,25
2018-08-25,30,22,25
2018-08-26,29,22,25
2018-08-27,29,22,24
2018-08-28,28,21,24
2018-08-29,28,21,24
2018-08-30,29,22,25
2018-08-31,28,22,25
2018-09-01,28,22,25
2018-09-02,30,22,25
2018-09-03,30,21,25
2018-09-04,29,21,25
2018-09-05,30,21,25
2018-09-06,29,22,25
2018-09-07,30,22,25
2018-09-08,30,21,25
2018-09-09,31,21,26
2018-09-10,31,21,26
2018-09-11,31,22,26
2018-09-12,32,22,26
2018-09-13,30,22,26
2018-09-14,30,21,26
2018-09-15,32,22,26
2018-09-16,30,22,25
2018-09-17,29,23,25
2018-09-18,29,22,25
2018-09-19,29,22,25
2018-09-20,29,21,24
2018-09-21,30,21,25
2018-09-22,31,21,26
2018-09-23,31,23,26
2018-09-24,31,23,26
2018-09-25,31,23,26
2018-09-26,32,23,27
2018-09-27,32,23,26
2018-09-28,31,23,26
2018-09-29,30,22,25
2018-09-30,29,22,25
2018-10-01,32,23,26
2018-10-02,31,23,26
2018-10-03,31,23,26
2018-10-04,30,23,25
2018-10-05,29,23,25
2018-10-06,29,23,26
2018-10-07,29,22,25
2018-10-08,30,22,25
2018-10-09,30,21,25
2018-10-10,28,22,25
2018-10-11,29,22,25
2018-10-12,30,22,26
2018-10-13,30,22,25
2018-10-14,28,21,24
2018-10-15,30,21,25
2018-10-16,29,22,25
2018-10-17,30,22,25
2018-10-18,30,22,26
2018-10-19,31,22,25
2018-10-20,29,22,24
2018-10-21,30,21,25
2018-10-22,30,22,25
2018-10-23,30,22,25
2018-10-24,32,21,26
2018-10-25,30,22,26
2018-10-26,32,22,27
2018-10-27,32,22,26
2018-10-28,32,22,26
2018-10-29,29,22,25
2018-10-30,30,21,25
2018-10-31,31,22,26
2018-11-01,27,23,25
2018-11-02,30,23,25
2018-11-03,30,23,25
2018-11-04,31,23,27
2018-11-05,31,23,26
2018-11-06,30,22,25
2018-11-07,29,21,24
2018-11-08,30,21,25
2018-11-09,30,21,25
2018-11-10,30,22,25
2018-11-11,29,21,25
2018-11-12,29,21,24
2018-11-13,29,22,25
2018-11-14,30,21,25
2018-11-15,31,21,26
2018-11-16,26,22,23
2018-11-17,30,22,25
2018-11-18,31,22,26
2018-11-19,31,23,26
2018-11-20,30,23,25
2018-11-21,29,23,25
2018-11-22,30,22,25
2018-11-23,31,22,26
2018-11-24,29,22,25
2018-11-25,30,21,25
2018-11-26,30,21,26
2018-11-27,30,21,25
2018-11-28,31,20,25
2018-11-29,30,22,25
2018-11-30,30,21,25
2018-12-01,31,22,26
2018-12-02,31,21,26
2018-12-03,32,22,26
2018-12-04,31,23,26
2018-12-05,30,23,26
2018-12-06,30,23,26
2018-12-07,31,22,26
2018-12-08,31,22,26
2018-12-09,31,22,26
2018-12-10,31,22,26
2018-12-11,30,22,25
2018-12-12,30,22,25
2018-12-13,30,22,26
2018-12-14,29,22,25
2018-12-15,30,22,26
2018-12-16,29,23,26
2018-12-17,30,23,26
2018-12-18,30,22,26
2018-12-19,30,22,26
2018-12-20,31,21,26
2018-12-21,31,21,26
2018-12-22,28,22,25
2018-12-23,30,22,25
2018-12-24,30,22,25
2018-12-25,31,22,26
2018-12-26,31,21,26
2018-12-27,31,22,26
2018-12-28,30,21,25
2018-12-29,28,22,24
2018-12-30,30,22,25
2018-12-31,30,21,25
2019-01-01,30,19,25
2019-01-02,33,18,25
2019-01-03,31,18,24
2019-01-04,31,18,24
2019-01-05,31,17,24
2019-01-06,33,19,25
2019-01-07,31,18,24
2019-01-08,31,19,25
2019-01-09,32,19,25
2019-01-10,32,18,25
2019-01-11,32,19,25
2019-01-12,32,20,26
2019-01-13,32,20,26
2019-01-14,32,20,26
2019-01-15,32,20,26
2019-01-16,33,21,26
2019-01-17,32,20,26
2019-01-18,32,19,26
2019-01-19,31,20,25
2019-01-20,32,19,25
2019-01-21,31,18,25
2019-01-22,31,19,25
2019-01-23,32,19,25
2019-01-24,32,21,26
2019-01-25,31,22,26
2019-01-26,31,23,26
2019-01-27,32,23,27
2019-01-28,32,23,26
2019-01-29,32,22,27
2019-01-30,37,23,29
2019-01-31,36,23,28
2019-02-01,35,22,27
2019-02-02,35,22,28
2019-02-03,33,22,27
2019-02-04,34,23,28
2019-02-05,33,24,28
2019-02-06,33,23,27
2019-02-07,34,22,27
2019-02-08,33,23,27
2019-02-09,32,22,26
2019-02-10,31,22,26
2019-02-11,33,23,28
2019-02-12,33,22,28
2019-02-13,34,21,28
2019-02-14,33,21,27
2019-02-15,33,23,28
2019-02-16,34,24,28
2019-02-17,32,24,28
2019-02-18,33,23,28
2019-02-19,33,23,28
2019-02-20,34,24,29
2019-02-21,35,23,29
2019-02-22,36,22,28
2019-02-23,36,21,28
2019-02-24,36,21,28
2019-02-25,35,21,28
2019-02-26,33,22,28
2019-02-27,32,24,27
2019-02-28,32,24,28
2019-03-01,34,23,29
2019-03-02,34,24,29
2019-03-03,33,23,28
2019-03-04,32,23,28
2019-03-05,32,24,27
2019-03-06,32,23,27
2019-03-07,34,24,28
2019-03-08,32,24,28
2019-03-09,32,24,27
2019-03-10,34,23,28
2019-03-11,33,23,28
2019-03-12,34,22,28
2019-03-13,35,23,29
2019-03-14,35,23,29
2019-03-15,34,22,28
2019-03-16,35,22,28
2019-03-17,35,24,29
2019-03-18,35,24,29
2019-03-19,35,23,29
2019-03-20,33,24,28
2019-03-21,35,23,29
2019-03-22,35,24,29
2019-03-23,34,25,29
2019-03-24,36,24,29
2019-03-25,36,24,29
2019-03-26,35,24,29
2019-03-27,35,24,29
2019-03-28,36,23,29
2019-03-29,34,24,29
2019-03-30,34,24,29
2019-03-31,34,23,28
2019-04-01,34,24,29
2019-04-02,34,24,29
2019-04-03,34,25,29
2019-04-04,34,24,29
2019-04-05,35,24,29
2019-04-06,34,24,29
2019-04-07,35,25,29
2019-04-08,35,26,29
2019-04-09,34,25,29
2019-04-10,34,25,29
2019-04-11,34,25,29
2019-04-12,36,25,30
2019-04-13,36,26,30
2019-04-14,36,26,30
2019-04-15,35,25,29
2019-04-16,34,24,29
2019-04-17,31,25,28
2019-04-18,35,26,29
2019-04-19,33,25,28
2019-04-20,32,26,28
2019-04-21,31,25,28
2019-04-22,34,26,29
2019-04-23,31,25,28
2019-04-24,35,26,29
2019-04-25,33,26,29
2019-04-26,33,26,29
2019-04-27,34,27,30
2019-04-28,32,27,29
2019-04-29,32,27,28
2019-04-30,31,26,28
2019-05-01,30,26,28
2019-05-02,32,25,28
2019-05-03,31,24,28
2019-05-04,32,23,28
2019-05-05,32,24,28
2019-05-06,33,26,29
2019-05-07,29,26,28
2019-05-08,31,25,28
2019-05-09,30,26,28
2019-05-10,33,25,29
2019-05-11,33,27,29
2019-05-12,32,26,29
2019-05-13,31,26,28
2019-05-14,32,26,28
2019-05-15,31,26,28
2019-05-16,32,27,29
2019-05-17,32,27,29
2019-05-18,33,26,29
2019-05-19,33,27,29
2019-05-20,33,27,29
2019-05-21,33,27,29
2019-05-22,33,26,29
2019-05-23,32,27,29
2019-05-24,31,26,28
2019-05-25,31,25,28
2019-05-26,31,27,28
2019-05-27,32,26,29
2019-05-28,32,27,29
2019-05-29,32,26,29
2019-05-30,32,26,29
2019-05-31,31,26,28
2019-06-01,32,25,28
2019-06-02,30,25,28
2019-06-03,30,26,28
2019-06-04,31,26,28
2019-06-05,31,26,28
2019-06-06,30,26,28
2019-06-07,31,26,28
2019-06-08,31,25,28
2019-06-09,29,26,27
2019-06-10,28,26,26
2019-06-11,29,25,27
2019-06-12,28,26,27
2019-06-13,29,25,26
2019-06-14,29,25,27
2019-06-15,30,25,27
2019-06-16,31,25,28
2019-06-17,30,26,27
2019-06-18,30,24,26
2019-06-19,30,24,27
2019-06-20,29,25,26
2019-06-21,28,25,26
2019-06-22,27,24,25
2019-06-23,28,24,26
2019-06-24,29,24,26
2019-06-25,29,24,26
2019-06-26,29,23,26
2019-06-27,29,24,26
2019-06-28,30,24,26
2019-06-29,30,25,27
2019-06-30,29,25,26
2019-07-01,30,25,27
2019-07-02,27,24,25
2019-07-03,28,24,26
2019-07-04,29,24,26
2019-07-05,28,24,26
2019-07-06,29,23,25
2019-07-07,29,23,26
2019-07-08,30,24,26
2019-07-09,29,24,26
2019-07-10,29,24,26
2019-07-11,30,24,27
2019-07-12,31,25,27
2019-07-13,30,24,27
2019-07-14,29,24,26
2019-07-15,29,24,25
2019-07-16,29,23,25
2019-07-17,28,23,25
2019-07-18,26,24,25
2019-07-19,24,22,24
2019-07-20,26,23,24
2019-07-21,26,23,24
2019-07-22,25,22,23
2019-07-23,28,22,25
2019-07-24,28,23,25
2019-07-25,28,24,26
2019-07-26,28,24,26
2019-07-27,29,24,26
2019-07-28,29,23,26
2019-07-29,28,23,25
2019-07-30,29,23,26
2019-07-31,30,23,26
2019-08-01,30,24,26
2019-08-02,29,24,26
2019-08-03,29,23,25
2019-08-04,28,23,25
2019-08-05,27,23,24
2019-08-06,27,23,25
2019-08-07,26,23,24
2019-08-08,25,22,23
2019-08-09,27,22,24
2019-08-10,24,22,23
2019-08-11,27,22,24
2019-08-12,27,23,24
2019-08-13,25,22,23
2019-08-14,25,21,23
2019-08-15,28,21,25
2019-08-16,27,22,25
2019-08-17,28,22,25
2019-08-18,28,23,25
2019-08-19,29,23,25
2019-08-20,28,22,25
2019-08-21,27,22,25
2019-08-22,26,21,23
2019-08-23,27,22,24
2019-08-24,27,22,24
2019-08-25,25,21,23
2019-08-26,27,21,24
2019-08-27,26,21,24
2019-08-28,28,22,24
2019-08-29,28,22,24
2019-08-30,27,22,24
2019-08-31,27,23,25
2019-09-01,27,23,24
2019-09-02,27,22,24
2019-09-03,27,23,25
2019-09-04,27,23,24
2019-09-05,28,22,24
2019-09-06,27,23,24
2019-09-07,28,23,25
2019-09-08,29,23,26
2019-09-09,30,23,26
2019-09-10,30,23,25
2019-09-11,28,23,25
2019-09-12,27,22,24
2019-09-13,28,22,25
2019-09-14,29,21,25
2019-09-15,29,22,25
2019-09-16,27,21,24
2019-09-17,28,22,25
2019-09-18,28,22,24
2019-09-19,28,22,25
2019-09-20,30,22,26
2019-09-21,30,23,26
2019-09-22,30,23,26
2019-09-23,29,23,25
2019-09-24,28,22,25
2019-09-25,27,23,24
2019-09-26,27,22,25
2019-09-27,31,22,26
2019-09-28,31,22,26
2019-09-29,31,22,26
2019-09-30,29,23,25
2019-10-01,29,23,25
2019-10-02,31,22,26
2019-10-03,30,23,26
2019-10-04,30,23,25
2019-10-05,31,22,25
2019-10-06,30,21,25
2019-10-07,30,21,25
2019-10-08,30,21,25
2019-10-09,31,22,25
2019-10-10,31,22,25
2019-10-11,30,22,25
2019-10-12,29,21,25
2019-10-13,30,22,25
2019-10-14,31,22,26
2019-10-15,30,23,25
2019-10-16,30,22,25
2019-10-17,28,22,24
2019-10-18,29,22,25
2019-10-19,31,22,25
2019-10-20,28,22,25
2019-10-21,25,22,23
2019-10-22,27,22,24
2019-10-23,26,23,24
2019-10-24,27,22,24
2019-10-25,30,22,25
2019-10-26,29,21,25
2019-10-27,29,22,24
2019-10-28,29,22,25
2019-10-29,28,22,25
2019-10-30,27,22,24
2019-10-31,27,21,23
2019-11-01,30,21,25
2019-11-02,30,21,25
2019-11-03,30,22,25
2019-11-04,29,21,25
2019-11-05,31,21,25
2019-11-06,30,21,25
2019-11-07,30,22,25
2019-11-08,29,22,25
2019-11-09,29,22,25
2019-11-10,29,22,25
2019-11-11,30,21,25
2019-11-12,29,21,25
2019-11-13,30,22,26
2019-11-14,30,22,26
2019-11-15,31,22,26
2019-11-16,31,21,26
2019-11-17,30,23,26
2019-11-18,31,23,27
2019-11-19,31,24,26
2019-11-20,30,23,26
2019-11-21,31,23,26
2019-11-22,30,23,26
2019-11-23,31,23,26
2019-11-24,30,22,26
2019-11-25,31,23,26
2019-11-26,31,23,27
2019-11-27,31,22,27
2019-11-28,29,23,26
2019-11-29,30,23,26
2019-11-30,28,23,25
2019-12-01,26,22,24
2019-12-02,30,22,26
2019-12-03,26,22,24
2019-12-04,30,22,26
2019-12-05,31,23,26
2019-12-06,28,22,25
2019-12-07,32,23,26
2019-12-08,30,22,26
2019-12-09,31,22,26
2019-12-10,30,21,26
2019-12-11,30,22,26
2019-12-12,30,22,26
2019-12-13,30,21,26
2019-12-14,30,22,26
2019-12-15,29,22,25
2019-12-16,30,21,25
2019-12-17,30,22,26
2019-12-18,30,20,26
2019-12-19,31,23,27
2019-12-20,29,21,24
2019-12-21,28,21,25
2019-12-22,30,22,26
2019-12-23,30,22,26
2019-12-24,30,22,25
2019-12-25,30,21,26
2019-12-26,30,22,26
2019-12-27,30,22,26
2019-12-28,30,22,26
2019-12-29,31,21,26
2019-12-30,30,23,26
2019-12-31,31,22,26
2020-01-01,31,22,26
2020-01-02,32,23,27
2020-01-03,33,23,27
2020-01-04,33,24,27
2020-01-05,31,23,26
2020-01-06,33,23,27
2020-01-07,34,24,28
2020-01-08,32,23,27
2020-01-09,33,22,27
2020-01-10,33,22,27
2020-01-11,34,21,27
2020-01-12,34,20,26
2020-01-13,32,21,26
2020-01-14,32,21,26
2020-01-15,32,21,26
2020-01-16,32,21,26
2020-01-17,34,21,27
2020-01-18,35,23,28
2020-01-19,35,23,28
2020-01-20,34,23,28
2020-01-21,35,23,28
2020-01-22,35,22,28
2020-01-23,35,23,28
2020-01-24,35,22,28
2020-01-25,35,22,28
2020-01-26,34,21,26
2020-01-27,33,22,26
2020-01-28,34,22,27
2020-01-29,34,21,27
2020-01-30,35,22,27
2020-01-31,35,22,28
2020-02-01,34,23,27
2020-02-02,35,23,28
2020-02-03,34,22,27
2020-02-04,34,21,27
2020-02-05,34,22,28
2020-02-06,34,22,27
2020-02-07,33,23,27
2020-02-08,33,22,27
2020-02-09,35,22,27
2020-02-10,37,22,29
2020-02-11,37,22,29
2020-02-12,36,22,29
2020-02-13,36,23,29
2020-02-14,35,23,28
2020-02-15,36,23,28
2020-02-16,36,24,29
2020-02-17,37,23,29
2020-02-18,36,22,28
2020-02-19,37,21,29
2020-02-20,36,21,28
2020-02-21,36,21,28
2020-02-22,36,23,29
2020-02-23,38,24,30
2020-02-24,38,23,29
2020-02-25,36,23,28
2020-02-26,36,24,29
2020-02-27,36,24,28
2020-02-28,35,22,28
2020-02-29,34,23,28
2020-03-01,35,23,28
2020-03-02,33,23,28
2020-03-03,33,24,27
2020-03-04,33,23,28
2020-03-05,33,24,28
2020-03-06,33,23,28
2020-03-07,35,24,28
2020-03-08,35,24,28
2020-03-09,35,24,29
2020-03-10,36,24,29
2020-03-11,36,24,29
2020-03-12,35,24,28
2020-03-13,37,23,29
2020-03-14,36,24,29
2020-03-15,35,23,29
2020-03-16,36,25,29
2020-03-17,37,25,30
2020-03-18,37,24,31
2020-03-19,36,24,29
2020-03-20,34,24,29
2020-03-21,34,24,28
2020-03-22,34,24,28
2020-03-23,35,24,29
2020-03-24,34,23,28
2020-03-25,34,23,28
2020-03-26,34,24,28
2020-03-27,35,24,28
2020-03-28,34,24,28
2020-03-29,34,24,28
2020-03-30,35,24,29
2020-03-31,37,25,30
2020-04-01,36,24,29
2020-04-02,37,24,30
2020-04-03,36,24,29
2020-04-04,36,24,29
2020-04-05,34,25,29
2020-04-06,33,25,28
2020-04-07,31,25,28
2020-04-08,32,26,28
2020-04-09,33,25,28
2020-04-10,34,24,28
2020-04-11,35,25,29
2020-04-12,36,25,29
2020-04-13,35,25,29
2020-04-14,35,25,29
2020-04-15,34,25,29
2020-04-16,34,25,29
2020-04-17,33,25,29
2020-04-18,33,26,29
2020-04-19,35,25,29
2020-04-20,34,26,29
2020-04-21,34,25,29
2020-04-22,33,25,28
2020-04-23,32,25,28
2020-04-24,31,25,28
2020-04-25,33,26,29
2020-04-26,32,26,29
2020-04-27,32,26,28
2020-04-28,33,26,29
2020-04-29,33,25,29
2020-04-30,32,26,28
2020-05-01,32,26,28
2020-05-02,34,26,29
2020-05-03,34,27,29
2020-05-04,33,26,29
2020-05-05,32,26,29
2020-05-06,34,26,29
2020-05-07,31,25,28
2020-05-08,31,25,28
2020-05-09,33,26,28
2020-05-10,33,26,29
2020-05-11,32,25,28
2020-05-12,32,26,28
2020-05-13,31,25,28
2020-05-14,32,25,28
2020-05-15,31,26,28
2020-05-16,31,25,27
2020-05-17,30,26,28
2020-05-18,27,24,25
2020-05-19,29,24,26
2020-05-20,31,24,27
2020-05-21,30,25,27
2020-05-22,30,24,27
2020-05-23,31,25,28
2020-05-24,32,26,28
2020-05-25,31,26,28
2020-05-26,31,26,28
2020-05-27,30,26,28
2020-05-28,30,25,27
2020-05-29,29,25,26
2020-05-30,29,25,27
2020-05-31,31,25,27
2020-06-01,28,25,27
2020-06-02,29,24,26
2020-06-03,29,24,26
2020-06-04,29,25,27
2020-06-05,29,25,27
2020-06-06,28,25,26
2020-06-07,27,22,24
2020-06-08,31,23,26
2020-06-09,30,25,27
2020-06-10,29,25,27
2020-06-11,26,25,25
2020-06-12,29,24,26
2020-06-13,30,24,26
2020-06-14,29,25,26
2020-06-15,31,24,27
2020-06-16,30,25,27
2020-06-17,29,25,27
2020-06-18,32,25,28
2020-06-19,30,25,27
2020-06-20,31,25,27
2020-06-21,27,23,25
2020-06-22,27,22,24
2020-06-23,30,23,26
2020-06-24,29,25,27
2020-06-25,29,24,26
2020-06-26,27,24,25
2020-06-27,28,24,25
2020-06-28,29,24,26
2020-06-29,29,24,26
2020-06-30,28,24,26
2020-07-01,28,24,26
2020-07-02,29,24,26
2020-07-03,27,24,25
2020-07-04,29,24,26
2020-07-05,28,24,26
2020-07-06,29,24,26
2020-07-07,31,24,27
2020-07-08,31,24,27
2020-07-09,29,24,26
2020-07-10,27,23,25
2020-07-11,29,23,26
2020-07-12,28,24,26
2020-07-13,29,23,26
2020-07-14,31,24,27
2020-07-15,28,25,26
2020-07-16,28,24,25
2020-07-17,27,24,25
2020-07-18,29,24,26
2020-07-19,29,24,26
2020-07-20,29,24,26
2020-07-21,30,25,27
2020-07-22,31,25,27
2020-07-23,30,24,27
2020-07-24,29,24,26
2020-07-25,29,23,26
2020-07-26,31,22,26
2020-07-27,29,24,26
2020-07-28,28,24,26
2020-07-29,27,24,25
2020-07-30,26,23,24
2020-07-31,28,23,26
2020-08-01,27,24,25
2020-08-02,27,24,25
2020-08-03,26,23,25
2020-08-04,26,22,24
2020-08-05,27,22,25
2020-08-06,25,22,24
2020-08-07,25,23,24
2020-08-08,26,23,24
2020-08-09,25,23,24
2020-08-10,27,22,25
2020-08-11,28,23,25
2020-08-12,29,23,26
2020-08-13,30,24,26
2020-08-14,30,23,26
2020-08-15,30,24,26
2020-08-16,31,23,27
2020-08-17,31,24,27
2020-08-18,31,23,27
2020-08-19,31,23,27
2020-08-20,31,23,26
2020-08-21,31,24,27
2020-08-22,31,23,27
2020-08-23,30,23,26
2020-08-24,31,23,27
2020-08-25,30,23,26
2020-08-26,29,24,26
2020-08-27,31,24,27
2020-08-28,32,23,27
2020-08-29,31,23,27
2020-08-30,31,23,26
2020-08-31,29,23,26
2020-09-01,29,24,26
2020-09-02,28,24,25
2020-09-03,30,23,26
2020-09-04,30,24,27
2020-09-05,31,24,27
2020-09-06,28,21,25
2020-09-07,27,20,25
2020-09-08,28,24,26
2020-09-09,26,23,25
2020-09-10,25,23,24
2020-09-11,31,23,25
2020-09-12,28,22,25
2020-09-13,27,23,24
2020-09-14,27,23,25
2020-09-15,26,23,24
2020-09-16,27,23,25
2020-09-17,28,22,25
2020-09-18,27,23,25
2020-09-19,26,22,24
2020-09-20,26,23,24
2020-09-21,26,23,24
2020-09-22,27,23,25
2020-09-23,27,23,25
2020-09-24,29,22,26
2020-09-25,29,23,26
2020-09-26,29,24,26
2020-09-27,29,24,26
2020-09-28,29,23,26
2020-09-29,30,23,26
2020-09-30,28,23,25
2020-10-01,30,23,25
2020-10-02,30,22,26
2020-10-03,30,23,26
2020-10-04,30,23,26
2020-10-05,30,22,25
2020-10-06,30,22,26
