datetime,humidity,pressure,temperature,wind_direction,wind_speed
2015-12-08 12-00,82.0,962.0,303.134,206,1
2015-12-08 13-00,82.0,961.0,303.134,206,1
2015-12-08 14-00,82.0,961.0,298.069,217,0
2015-12-08 15-00,77.0,961.0,298.069,217,0
2015-12-08 16-00,73.0,962.0,298.069,217,0
2015-12-08 17-00,60.0,962.0,290.44,338,0
2015-12-08 18-00,34.0,962.0,290.44,338,0
2015-12-08 19-00,54.0,961.0,290.44,338,0
2015-12-08 20-00,54.0,961.0,287.749,140,0
2015-12-08 21-00,54.0,961.0,287.749,140,0
2015-12-08 22-00,54.0,961.0,287.749,140,0
2015-12-08 23-00,47.0,961.0,286.144,136,0
2015-01-09 00-00,35.0,1015.0,293.24,85,0
2015-01-09 01-00,64.0,1015.0,293.21,55,1
2015-01-09 02-00,54.0,1015.0,294.05,55,1
2015-01-09 03-00,73.0,1014.0,294.83,55,1
2015-01-09 04-00,78.0,1018.0,298.47,81,1
2015-01-09 05-00,83.0,1013.0,300.6,95,2
2015-01-09 06-00,78.0,1013.0,302.58,199,1
2015-01-09 07-00,80.0,1012.0,303.91,199,1
2015-01-09 08-00,85.0,1016.0,304.27,205,1
2015-01-09 09-00,73.0,1011.0,304.97,177,1
2015-01-09 10-00,76.0,1011.0,305.03,205,1
2015-01-09 11-00,84.0,1010.0,304.43,206,1
2015-01-09 12-00,73.0,1015.0,303.01,206,1
2015-01-09 13-00,85.0,1011.0,301.34,114,4
2015-01-09 14-00,80.0,1011.0,298.51,213,1
2015-01-09 15-00,68.0,1016.0,296.8,213,1
2015-01-09 16-00,60.0,1012.0,295.05,90,3
2015-01-09 17-00,60.0,1012.0,294.78,254,0
2015-01-09 18-00,53.0,1016.0,293.58,254,0
2015-01-09 19-00,50.0,1012.0,293.01,90,1
2015-01-09 20-00,54.0,1011.0,292.93,37,0
2015-01-09 21-00,54.0,1011.0,292.62,37,0
2015-01-09 22-00,53.0,1011.0,292.29,37,0
2015-01-09 23-00,51.0,1011.0,292.13,91,0
2015-02-09 00-00,53.0,1012.0,292.42,91,0
2015-02-09 01-00,50.0,1012.0,291.93,91,0
2015-02-09 02-00,51.0,1012.0,292.91,81,1
2015-02-09 03-00,62.0,1011.0,295.4,81,1
2015-02-09 04-00,59.0,1011.0,297.8,207,1
2015-02-09 05-00,67.0,1011.0,300.34,207,1
2015-02-09 06-00,69.0,1010.0,302.3,207,1
2015-02-09 07-00,77.0,1009.0,303.69,207,1
2015-02-09 08-00,73.0,1009.0,304.88,223,1
2015-02-09 09-00,72.0,1008.0,305.32,223,1
2015-02-09 10-00,80.0,1008.0,304.96,223,1
2015-02-09 11-00,68.0,1008.0,304.4,227,1
2015-02-09 12-00,64.0,1008.0,303.86,227,1
2015-02-09 13-00,64.0,1008.0,302.0,227,1
2015-02-09 14-00,68.0,1009.0,299.73,213,1
2015-02-09 15-00,64.0,1010.0,296.43,213,1
2015-02-09 16-00,60.0,1010.0,295.13,213,1
2015-02-09 17-00,60.0,1010.0,294.23,222,0
2015-02-09 18-00,64.0,1010.0,293.41,222,0
2015-02-09 19-00,60.0,1010.0,292.69,222,0
2015-02-09 20-00,54.0,1010.0,292.59,91,0
2015-02-09 21-00,57.0,1014.0,292.15,91,0
2015-02-09 22-00,57.0,1010.0,291.72,90,1
2015-02-09 23-00,57.0,1014.0,291.68,85,0
2015-03-09 00-00,57.0,1010.0,291.51,90,2
2015-03-09 01-00,64.0,1010.0,291.57,85,0
2015-03-09 02-00,68.0,1011.0,292.32,88,1
2015-03-09 03-00,73.0,1011.0,293.99,88,1
2015-03-09 04-00,77.0,1011.0,296.74,81,1
2015-03-09 05-00,73.0,1015.0,299.28,212,1
2015-03-09 06-00,73.0,1010.0,300.96,51,1
2015-03-09 07-00,82.0,1009.0,302.11,212,1
2015-03-09 08-00,73.0,1009.0,303.41,211,1
2015-03-09 09-00,82.0,1008.0,303.8,211,1
2015-03-09 10-00,72.0,1008.0,303.92,211,1
2015-03-09 11-00,72.0,1008.0,303.36,214,1
2015-03-09 12-00,73.0,1008.0,302.14,214,1
2015-03-09 13-00,68.0,1008.0,300.47,214,1
2015-03-09 14-00,68.0,1009.0,298.46,203,1
2015-03-09 15-00,68.0,1009.0,296.46,203,1
2015-03-09 16-00,60.0,1009.0,295.03,203,1
2015-03-09 17-00,60.0,1010.0,293.85,194,0
2015-03-09 18-00,53.0,1010.0,293.51,194,0
2015-03-09 19-00,53.0,1014.0,292.43,194,0
2015-03-09 20-00,50.0,1010.0,291.87,92,2
2015-03-09 21-00,47.0,1010.0,291.7,76,0
2015-03-09 22-00,47.0,1010.0,291.11,76,0
2015-03-09 23-00,53.0,1010.0,290.95,72,0
2015-04-09 00-00,56.0,1010.0,291.07,72,0
2015-04-09 01-00,60.0,1010.0,290.86,72,0
2015-04-09 02-00,60.0,1010.0,291.92,66,0
2015-04-09 03-00,56.0,1010.0,293.25,66,0
2015-04-09 04-00,60.0,1010.0,295.79,89,1
2015-04-09 05-00,64.0,1010.0,298.34,206,1
2015-04-09 06-00,72.0,1009.0,299.92,206,1
2015-04-09 07-00,64.0,1008.0,301.58,206,1
2015-04-09 08-00,72.0,1008.0,302.81,209,1
2015-04-09 09-00,64.0,1008.0,304.38,209,1
2015-04-09 10-00,72.0,1007.0,304.26,209,1
2015-04-09 11-00,68.0,1007.0,303.26,211,1
2015-04-09 12-00,72.0,1007.0,302.65,211,1
2015-04-09 13-00,60.0,1007.0,300.68,211,1
2015-04-09 14-00,60.0,1008.0,298.24,207,0
2015-04-09 15-00,53.0,1008.0,295.79,207,0
2015-04-09 16-00,56.0,1009.0,294.7,207,0
2015-04-09 17-00,53.0,1009.0,293.08,50,0
2015-04-09 18-00,56.0,1013.0,292.34,50,0
2015-04-09 19-00,56.0,1009.0,291.75,96,2
2015-04-09 20-00,56.0,1009.0,291.58,66,0
2015-04-09 21-00,53.0,1008.0,291.38,66,0
2015-04-09 22-00,50.0,1008.0,291.13,81,0
2015-04-09 23-00,53.0,1008.0,291.06,81,0
2015-05-09 00-00,53.0,1010.0,291.03,81,0
2015-05-09 01-00,56.0,1009.0,290.71,81,0
2015-05-09 02-00,60.0,1009.0,292.08,54,0
2015-05-09 03-00,53.0,1009.0,293.38,54,0
2015-05-09 04-00,68.0,1009.0,295.63,55,0
2015-05-09 05-00,68.0,1008.0,298.57,214,1
2015-05-09 06-00,73.0,1008.0,300.02,214,1
2015-05-09 07-00,73.0,1012.0,302.52,214,1
2015-05-09 08-00,73.0,1007.0,304.56,108,5
2015-05-09 09-00,73.0,1007.0,305.03,207,1
2015-05-09 10-00,77.0,1007.0,304.24,207,1
2015-05-09 11-00,77.0,1006.0,303.97,203,1
2015-05-09 12-00,82.0,1010.0,302.92,203,1
2015-05-09 13-00,77.0,1007.0,300.61,105,4
2015-05-09 14-00,72.0,1007.0,298.21,211,0
2015-05-09 15-00,64.0,1008.0,296.41,211,0
2015-05-09 16-00,60.0,1008.0,294.84,211,0
2015-05-09 17-00,57.0,1008.0,294.05,79,1
2015-05-09 18-00,53.0,1008.0,292.96,355,0
2015-05-09 19-00,47.0,1008.0,292.26,355,0
2015-05-09 20-00,57.0,1008.0,291.57,61,0
2015-05-09 21-00,57.0,1012.0,291.23,61,0
2015-05-09 22-00,60.0,1008.0,290.85,87,2
2015-05-09 23-00,57.0,1008.0,290.8,87,0
2015-06-09 00-00,64.0,1008.0,290.86,87,0
2015-06-09 01-00,60.0,1008.0,290.73,71,0
2015-06-09 02-00,69.0,1009.0,291.86,71,0
2015-06-09 03-00,73.0,1009.0,293.78,71,0
2015-06-09 04-00,73.0,1009.0,295.47,203,1
2015-06-09 05-00,73.0,1013.0,298.25,203,1
2015-06-09 06-00,73.0,1009.0,299.62,74,3
2015-06-09 07-00,73.0,1008.0,301.37,203,1
2015-06-09 08-00,73.0,1008.0,302.41,198,1
2015-06-09 09-00,72.0,1007.0,303.81,198,1
2015-06-09 10-00,77.0,1007.0,303.86,198,1
2015-06-09 11-00,72.0,1007.0,303.23,202,1
2015-06-09 12-00,82.0,1011.0,302.06,202,1
2015-06-09 13-00,82.0,1007.0,300.12,99,3
2015-06-09 14-00,82.0,1008.0,297.58,200,1
2015-06-09 15-00,73.0,1013.0,295.04,200,1
2015-06-09 16-00,68.0,1009.0,293.73,123,2
2015-06-09 17-00,39.0,1009.0,292.68,194,0
2015-06-09 18-00,54.0,1009.0,292.16,194,0
2015-06-09 19-00,48.0,1009.0,292.14,194,0
2015-06-09 20-00,42.0,1009.0,292.06,69,0
2015-06-09 21-00,51.0,1009.0,291.98,69,0
2015-06-09 22-00,51.0,957.0,291.53,69,0
2015-06-09 23-00,51.0,957.0,285.74,55,0
2015-07-09 00-00,54.0,957.0,285.74,55,0
2015-07-09 01-00,57.0,958.0,285.74,55,0
2015-07-09 02-00,57.0,958.0,289.851,53,1
2015-07-09 03-00,64.0,958.0,289.851,53,1
2015-07-09 04-00,73.0,959.0,289.851,53,1
2015-07-09 05-00,78.0,959.0,296.888,182,1
2015-07-09 06-00,78.0,959.0,296.888,182,1
2015-07-09 07-00,83.0,958.0,296.888,182,1
2015-07-09 08-00,83.0,958.0,300.075,192,1
2015-07-09 09-00,78.0,958.0,300.075,192,1
2015-07-09 10-00,78.0,957.0,300.075,192,1
2015-07-09 11-00,78.0,957.0,299.849,199,1
2015-07-09 12-00,78.0,957.0,299.849,199,1
2015-07-09 13-00,78.0,957.0,299.849,199,1
2015-07-09 14-00,83.0,957.0,294.681,210,0
2015-07-09 15-00,73.0,957.0,294.681,210,0
2015-07-09 16-00,57.0,1010.0,294.681,210,0
2015-07-09 17-00,39.0,1011.0,293.24,183,0
2015-07-09 18-00,51.0,1011.0,292.22,183,0
2015-07-09 19-00,54.0,1010.0,291.38,183,0
2015-07-09 20-00,45.0,1010.0,291.3,114,0
2015-07-09 21-00,37.0,1010.0,290.78,114,0
2015-07-09 22-00,33.0,1010.0,290.0,114,0
2015-07-09 23-00,33.0,1010.0,289.47,56,0
2015-08-09 00-00,35.0,1012.0,289.49,56,0
2015-08-09 01-00,39.0,1011.0,289.38,56,0
2015-08-09 02-00,61.0,1012.0,290.99,45,0
2015-08-09 03-00,61.0,1012.0,292.18,45,0
2015-08-09 04-00,69.0,1012.0,295.02,45,0
2015-08-09 05-00,69.0,1014.0,297.52,185,1
2015-08-09 06-00,64.0,1013.0,300.28,239,1
2015-08-09 07-00,64.0,1011.0,302.19,276,1
2015-08-09 08-00,64.0,1012.0,303.55,185,1
2015-08-09 09-00,69.0,1012.0,304.19,132,1
2015-08-09 10-00,73.0,1010.0,303.9,165,1
2015-08-09 11-00,73.0,1010.0,303.38,186,1
2015-08-09 12-00,73.0,1010.0,301.9,186,1
2015-08-09 13-00,73.0,1010.0,300.28,186,1
2015-08-09 14-00,73.0,1013.0,297.68,201,1
2015-08-09 15-00,69.0,1012.0,295.27,138,1
2015-08-09 16-00,54.0,1013.0,293.72,201,1
2015-08-09 17-00,42.0,1013.0,293.02,204,0
2015-08-09 18-00,46.0,1013.0,291.68,204,0
2015-08-09 19-00,40.0,1013.0,291.16,204,0
2015-08-09 20-00,40.0,1013.0,290.64,50,0
2015-08-09 21-00,33.0,1013.0,290.35,50,0
2015-08-09 22-00,35.0,1013.0,290.19,50,0
2015-08-09 23-00,29.0,1013.0,289.89,63,0
2015-09-09 00-00,40.0,1014.0,289.29,63,0
2015-09-09 01-00,48.0,1014.0,289.06,79,0
2015-09-09 02-00,47.0,1015.0,291.42,79,0
2015-09-09 03-00,54.0,1015.0,293.63,79,0
2015-09-09 04-00,54.0,1015.0,296.72,199,1
2015-09-09 05-00,50.0,1016.0,299.01,199,1
2015-09-09 06-00,50.0,1014.0,301.46,244,1
2015-09-09 07-00,54.0,1014.0,302.84,200,1
2015-09-09 08-00,57.0,1013.0,303.89,200,1
2015-09-09 09-00,57.0,1013.0,304.18,200,1
2015-09-09 10-00,65.0,1014.0,303.84,207,1
2015-09-09 11-00,65.0,1012.0,303.5,93,2
2015-09-09 12-00,65.0,1012.0,302.59,207,1
2015-09-09 13-00,65.0,1014.0,300.19,217,0
2015-09-09 14-00,57.0,1013.0,298.53,148,2
2015-09-09 15-00,51.0,1016.0,295.87,217,0
2015-09-09 16-00,38.0,1015.0,293.79,149,1
2015-09-09 17-00,46.0,1016.0,293.2,287,0
2015-09-09 18-00,41.0,1016.0,292.95,287,0
2015-09-09 19-00,36.0,1015.0,292.39,359,0
2015-09-09 20-00,34.0,1014.0,291.56,359,0
2015-09-09 21-00,32.0,1016.0,291.84,359,0
2015-09-09 22-00,36.0,1014.0,290.68,38,0
2015-09-09 23-00,30.0,1015.0,290.51,38,0
2015-10-09 00-00,38.0,1015.0,290.34,38,0
2015-10-09 01-00,28.0,1017.0,290.55,332,0
2015-10-09 02-00,33.0,1017.0,292.39,200,0
2015-10-09 03-00,45.0,1017.0,295.29,160,0
2015-10-09 04-00,57.0,1016.0,296.75,304,2
2015-10-09 05-00,54.0,1015.0,299.66,227,1
2015-10-09 06-00,57.0,1016.0,301.61,227,1
2015-10-09 07-00,57.0,1013.0,304.0,136,0
2015-10-09 08-00,65.0,1012.0,305.12,232,1
2015-10-09 09-00,65.0,1012.0,305.24,232,1
2015-10-09 10-00,65.0,1013.0,305.38,232,1
2015-10-09 11-00,65.0,1011.0,305.34,89,2
2015-10-09 12-00,65.0,1013.0,304.03,232,1
2015-10-09 13-00,65.0,1011.0,302.77,122,2
2015-10-09 14-00,65.0,1013.0,299.49,216,1
2015-10-09 15-00,61.0,1013.0,297.51,216,1
2015-10-09 16-00,54.0,1015.0,296.06,216,1
2015-10-09 17-00,48.0,1013.0,294.91,272,0
2015-10-09 18-00,41.0,1013.0,293.98,272,0
2015-10-09 19-00,33.0,1014.0,293.72,53,0
2015-10-09 20-00,43.0,1012.0,293.07,141,0
2015-10-09 21-00,46.0,1014.0,292.87,53,0
2015-10-09 22-00,43.0,1012.0,292.08,20,0
2015-10-09 23-00,46.0,1012.0,291.53,20,0
2015-11-09 00-00,48.0,1014.0,291.36,20,0
2015-11-09 01-00,51.0,1014.0,290.23,11,0
2015-11-09 02-00,48.0,1014.0,293.4,11,0
2015-11-09 03-00,54.0,1013.0,296.63,271,1
2015-11-09 04-00,42.0,1012.0,299.03,230,1
2015-11-09 05-00,51.0,1014.0,301.9,230,1
2015-11-09 06-00,47.0,1013.0,304.71,132,2
2015-11-09 07-00,42.0,1012.0,306.21,149,1
2015-11-09 08-00,51.0,1012.0,307.67,149,0
2015-11-09 09-00,54.0,1009.0,307.94,148,0
2015-11-09 10-00,50.0,1011.0,307.63,234,1
2015-11-09 11-00,54.0,1010.0,307.35,148,1
2015-11-09 12-00,65.0,1010.0,306.32,80,3
2015-11-09 13-00,61.0,1008.0,304.57,211,0
2015-11-09 14-00,57.0,1011.0,302.33,211,0
2015-11-09 15-00,54.0,1010.0,299.93,211,0
2015-11-09 16-00,42.0,1010.0,298.21,211,0
2015-11-09 17-00,43.0,1012.0,296.86,87,0
2015-11-09 18-00,45.0,1012.0,295.96,141,0
2015-11-09 19-00,43.0,1012.0,295.28,56,0
2015-11-09 20-00,48.0,1009.0,294.89,56,0
2015-11-09 21-00,38.0,1010.0,294.3,56,0
2015-11-09 22-00,33.0,1010.0,293.78,32,0
2015-11-09 23-00,35.0,1012.0,293.54,32,0
2015-12-09 00-00,31.0,1012.0,292.99,32,0
2015-12-09 01-00,45.0,1011.0,292.88,4,0
2015-12-09 02-00,51.0,1011.0,295.35,4,0
2015-12-09 03-00,47.0,1013.0,299.18,4,0
2015-12-09 04-00,48.0,1013.0,301.75,184,0
2015-12-09 05-00,39.0,1012.0,304.78,82,2
2015-12-09 06-00,39.0,1012.0,307.16,98,0
2015-12-09 07-00,44.0,1011.0,308.19,163,1
2015-12-09 08-00,57.0,1011.0,308.9,93,3
2015-12-09 09-00,65.0,1011.0,308.27,130,3
2015-12-09 10-00,69.0,1011.0,307.77,134,2
2015-12-09 11-00,73.0,1010.0,307.3,89,2
2015-12-09 12-00,57.0,1010.0,307.27,132,1
2015-12-09 13-00,57.0,1010.0,306.32,143,0
2015-12-09 14-00,57.0,1010.0,303.63,139,1
2015-12-09 15-00,54.0,1011.0,301.66,148,0
2015-12-09 16-00,51.0,1011.0,300.21,167,0
2015-12-09 17-00,48.0,1012.0,298.66,138,0
2015-12-09 18-00,54.0,1012.0,297.61,9,0
2015-12-09 19-00,48.0,1010.0,296.44,28,0
2015-12-09 20-00,40.0,1010.0,295.63,28,0
2015-12-09 21-00,35.0,1011.0,294.8,28,0
2015-12-09 22-00,33.0,1011.0,294.82,30,0
2015-12-09 23-00,35.0,1011.0,293.55,144,0
2015-01-10 00-00,51.0,1013.0,292.01,100,1
2015-01-10 01-00,44.0,1013.0,291.83,70,0
2015-01-10 02-00,57.0,1014.0,291.83,94,0
2015-01-10 03-00,64.0,1014.0,292.34,94,0
2015-01-10 04-00,64.0,1014.0,294.43,94,0
2015-01-10 05-00,64.0,1014.0,296.33,0,1
2015-01-10 06-00,64.0,1013.0,297.98,280,2
2015-01-10 07-00,60.0,1013.0,299.57,280,4
2015-01-10 08-00,68.0,1012.0,300.9,240,5
2015-01-10 09-00,73.0,1012.0,301.45,270,4
2015-01-10 10-00,78.0,1012.0,301.3,260,4
2015-01-10 11-00,80.0,1011.0,300.48,250,4
2015-01-10 12-00,83.0,1011.0,299.32,260,5
2015-01-10 13-00,82.0,1011.0,297.79,240,4
2015-01-10 14-00,81.0,1011.0,295.46,280,3
2015-01-10 15-00,74.0,1012.0,293.72,290,3
2015-01-10 16-00,69.0,1012.0,292.95,290,2
2015-01-10 17-00,57.0,1012.0,292.12,0,1
2015-01-10 18-00,54.0,1012.0,292.1,240,3
2015-01-10 19-00,45.0,1012.0,291.86,140,3
2015-01-10 20-00,54.0,1011.0,292.13,112,0
2015-01-10 21-00,57.0,1011.0,291.43,112,0
2015-01-10 22-00,51.0,1011.0,291.36,130,3
2015-01-10 23-00,44.0,1011.0,291.58,210,1
2015-02-10 00-00,42.0,1012.0,291.51,67,0
2015-02-10 01-00,54.0,1012.0,291.35,110,2
2015-02-10 02-00,61.0,1013.0,291.21,0,1
2015-02-10 03-00,60.0,1013.0,291.94,170,2
2015-02-10 04-00,60.0,1013.0,292.99,130,3
2015-02-10 05-00,69.0,1013.0,294.23,120,4
2015-02-10 06-00,69.0,1013.0,295.24,0,2
2015-02-10 07-00,78.0,1012.0,296.83,0,1
2015-02-10 08-00,78.0,1012.0,298.14,280,5
2015-02-10 09-00,83.0,1011.0,298.43,250,6
2015-02-10 10-00,83.0,1011.0,298.69,260,5
2015-02-10 11-00,84.0,1011.0,298.21,260,4
2015-02-10 12-00,83.0,1011.0,296.96,260,4
2015-02-10 13-00,82.0,1010.0,295.59,240,4
2015-02-10 14-00,81.0,1010.0,293.7,280,3
2015-02-10 15-00,74.0,1011.0,292.4,270,4
2015-02-10 16-00,69.0,1011.0,291.78,0,2
2015-02-10 17-00,64.0,1011.0,291.33,250,3
2015-02-10 18-00,50.0,1011.0,290.92,280,1
2015-02-10 19-00,51.0,1011.0,291.0,181,0
2015-02-10 20-00,65.0,1011.0,290.83,111,0
2015-02-10 21-00,51.0,1011.0,290.68,111,0
2015-02-10 22-00,47.0,1011.0,290.87,111,0
2015-02-10 23-00,57.0,1011.0,290.72,91,0
2015-03-10 00-00,50.0,1011.0,290.55,91,0
2015-03-10 01-00,47.0,1011.0,290.16,250,2
2015-03-10 02-00,64.0,1012.0,290.22,250,1
2015-03-10 03-00,68.0,1012.0,291.73,91,0
2015-03-10 04-00,68.0,1012.0,292.58,91,0
2015-03-10 05-00,73.0,1012.0,293.61,0,1
2015-03-10 06-00,73.0,1011.0,294.91,200,3
2015-03-10 07-00,36.0,1011.0,296.0,0,3
2015-03-10 08-00,78.0,1011.0,297.3,230,4
2015-03-10 09-00,73.0,1010.0,297.75,240,5
2015-03-10 10-00,77.0,1009.0,297.13,260,4
2015-03-10 11-00,77.0,1009.0,297.23,260,4
2015-03-10 12-00,82.0,1009.0,296.69,280,4
2015-03-10 13-00,82.0,1009.0,295.13,250,4
2015-03-10 14-00,78.0,1009.0,293.21,0,3
2015-03-10 15-00,74.0,1009.0,291.76,280,2
2015-03-10 16-00,68.0,1010.0,291.11,240,2
2015-03-10 17-00,60.0,1009.0,290.6,240,2
2015-03-10 18-00,57.0,1009.0,290.24,310,1
2015-03-10 19-00,54.0,1009.0,289.9,146,0
2015-03-10 20-00,51.0,1009.0,289.94,82,0
2015-03-10 21-00,54.0,1009.0,289.85,150,1
2015-03-10 22-00,54.0,1009.0,289.77,82,0
2015-03-10 23-00,61.0,1009.0,289.79,61,1
2015-04-10 00-00,69.0,1008.0,289.72,61,1
2015-04-10 01-00,73.0,1009.0,289.72,61,1
2015-04-10 02-00,73.0,1010.0,290.14,64,1
2015-04-10 03-00,83.0,1010.0,291.35,64,1
2015-04-10 04-00,82.0,1010.0,292.77,64,1
2015-04-10 05-00,73.0,1010.0,294.09,110,2
2015-04-10 06-00,68.0,1010.0,295.5,250,3
2015-04-10 07-00,64.0,1009.0,296.56,250,3
2015-04-10 08-00,68.0,1009.0,297.57,210,4
2015-04-10 09-00,73.0,1009.0,297.92,240,5
2015-04-10 10-00,73.0,1008.0,298.22,250,5
2015-04-10 11-00,80.0,1008.0,297.88,260,6
2015-04-10 12-00,82.0,1008.0,296.94,270,4
2015-04-10 13-00,88.0,1008.0,295.72,260,5
2015-04-10 14-00,91.0,1008.0,294.16,280,3
2015-04-10 15-00,72.0,1009.0,292.87,280,3
2015-04-10 16-00,56.0,1009.0,292.23,290,2
2015-04-10 17-00,56.0,1009.0,291.36,240,2
2015-04-10 18-00,56.0,1009.0,290.44,240,2
2015-04-10 19-00,56.0,1009.0,289.98,250,2
2015-04-10 20-00,49.0,1010.0,289.54,66,0
2015-04-10 21-00,60.0,1010.0,289.35,66,0
2015-04-10 22-00,49.0,1010.0,289.31,66,0
2015-04-10 23-00,49.0,1010.0,288.67,49,0
2015-05-10 00-00,56.0,1011.0,288.58,49,0
2015-05-10 01-00,52.0,1011.0,288.65,49,0
2015-05-10 02-00,56.0,1011.0,289.39,26,0
2015-05-10 03-00,60.0,1011.0,291.39,26,0
2015-05-10 04-00,60.0,1011.0,293.55,0,1
2015-05-10 05-00,56.0,1011.0,295.46,265,0
2015-05-10 06-00,56.0,1011.0,297.0,200,2
2015-05-10 07-00,60.0,1011.0,298.85,200,3
2015-05-10 08-00,68.0,1010.0,300.47,270,4
2015-05-10 09-00,77.0,1009.0,301.42,260,5
2015-05-10 10-00,77.0,1009.0,301.78,280,4
2015-05-10 11-00,82.0,1009.0,301.6,280,4
2015-05-10 12-00,77.0,1009.0,300.45,280,5
2015-05-10 13-00,78.0,1009.0,298.55,270,4
2015-05-10 14-00,81.0,1010.0,296.24,280,4
2015-05-10 15-00,72.0,1010.0,294.51,220,3
2015-05-10 16-00,64.0,1011.0,293.61,240,3
2015-05-10 17-00,56.0,1011.0,292.84,108,0
2015-05-10 18-00,53.0,1011.0,292.11,250,1
2015-05-10 19-00,47.0,1012.0,291.37,240,1
2015-05-10 20-00,53.0,1011.0,290.77,77,0
2015-05-10 21-00,56.0,1011.0,290.56,77,0
2015-05-10 22-00,53.0,1011.0,290.12,77,0
2015-05-10 23-00,50.0,1011.0,289.81,30,0
2015-06-10 00-00,60.0,1011.0,289.58,30,0
2015-06-10 01-00,82.0,1012.0,289.31,30,0
2015-06-10 02-00,68.0,1013.0,289.87,33,1
2015-06-10 03-00,73.0,1014.0,292.34,33,1
2015-06-10 04-00,77.0,1014.0,294.92,250,2
2015-06-10 05-00,73.0,1015.0,296.0,250,2
2015-06-10 06-00,73.0,1015.0,297.8,220,2
2015-06-10 07-00,77.0,1016.0,299.56,210,2
2015-06-10 08-00,77.0,1016.0,300.68,270,3
2015-06-10 09-00,82.0,1016.0,300.83,270,3
2015-06-10 10-00,82.0,1016.0,300.83,270,5
2015-06-10 11-00,88.0,1016.0,300.16,250,3
2015-06-10 12-00,82.0,1016.0,299.28,0,3
2015-06-10 13-00,83.0,1017.0,297.55,250,5
2015-06-10 14-00,88.0,1018.0,295.6,170,4
2015-06-10 15-00,73.0,1018.0,293.81,197,0
2015-06-10 16-00,68.0,1018.0,292.67,130,3
2015-06-10 17-00,64.0,1018.0,292.45,160,2
2015-06-10 18-00,56.0,1019.0,292.1,150,2
2015-06-10 19-00,53.0,1019.0,291.77,90,1
2015-06-10 20-00,53.0,1019.0,291.92,120,1
2015-06-10 21-00,57.0,1019.0,291.71,80,2
2015-06-10 22-00,57.0,1018.0,291.47,101,0
2015-06-10 23-00,64.0,1018.0,291.12,75,0
2015-07-10 00-00,69.0,1018.0,291.09,75,0
2015-07-10 01-00,64.0,1019.0,291.04,75,0
2015-07-10 02-00,68.0,1019.0,291.59,32,1
2015-07-10 03-00,68.0,1019.0,292.55,32,1
2015-07-10 04-00,68.0,1019.0,294.36,32,1
2015-07-10 05-00,68.0,1019.0,295.83,211,1
2015-07-10 06-00,64.0,1019.0,297.22,0,2
2015-07-10 07-00,68.0,1019.0,299.23,260,5
2015-07-10 08-00,73.0,1018.0,299.9,260,5
2015-07-10 09-00,72.0,1017.0,300.73,230,4
2015-07-10 10-00,77.0,1016.0,300.37,250,6
2015-07-10 11-00,77.0,1016.0,299.98,250,6
2015-07-10 12-00,82.0,1016.0,299.21,260,7
2015-07-10 13-00,82.0,1016.0,297.86,260,6
2015-07-10 14-00,82.0,1016.0,296.38,260,6
2015-07-10 15-00,73.0,1016.0,293.82,280,3
2015-07-10 16-00,68.0,1017.0,292.96,290,2
2015-07-10 17-00,60.0,1017.0,292.19,290,2
2015-07-10 18-00,53.0,1017.0,291.69,290,3
2015-07-10 19-00,57.0,1017.0,291.27,290,2
2015-07-10 20-00,57.0,1017.0,290.73,300,2
2015-07-10 21-00,61.0,1017.0,290.64,250,3
2015-07-10 22-00,57.0,1016.0,290.49,110,2
2015-07-10 23-00,61.0,1017.0,290.6,270,3
2015-08-10 00-00,65.0,1017.0,290.61,260,2
2015-08-10 01-00,69.0,1017.0,290.55,38,0
2015-08-10 02-00,73.0,1017.0,291.14,300,1
2015-08-10 03-00,69.0,1018.0,291.76,250,1
2015-08-10 04-00,83.0,1017.0,293.55,69,1
2015-08-10 05-00,83.0,1017.0,296.24,217,1
2015-08-10 06-00,83.0,1016.0,297.99,260,4
2015-08-10 07-00,83.0,1016.0,299.97,250,5
2015-08-10 08-00,83.0,1016.0,301.41,270,3
2015-08-10 09-00,83.0,1015.0,302.28,260,5
2015-08-10 10-00,83.0,1015.0,302.31,260,6
2015-08-10 11-00,88.0,1015.0,301.86,270,5
2015-08-10 12-00,88.0,1015.0,300.82,270,5
2015-08-10 13-00,85.0,1015.0,298.84,260,5
2015-08-10 14-00,77.0,1015.0,296.29,270,4
2015-08-10 15-00,75.0,1016.0,294.53,290,3
2015-08-10 16-00,69.0,1016.0,293.66,216,0
2015-08-10 17-00,57.0,1016.0,292.92,240,2
2015-08-10 18-00,48.0,1016.0,292.34,240,2
2015-08-10 19-00,51.0,1016.0,291.83,150,1
2015-08-10 20-00,45.0,1016.0,291.37,260,2
2015-08-10 21-00,48.0,1015.0,291.16,327,0
2015-08-10 22-00,51.0,1015.0,290.95,327,0
2015-08-10 23-00,51.0,1016.0,290.54,355,0
2015-09-10 00-00,57.0,1016.0,290.44,355,0
2015-09-10 01-00,61.0,1017.0,290.09,355,0
2015-09-10 02-00,65.0,1019.0,290.48,260,1
2015-09-10 03-00,61.0,1018.0,293.26,100,2
2015-09-10 04-00,64.0,1018.0,295.56,240,3
2015-09-10 05-00,64.0,1018.0,298.39,240,2
2015-09-10 06-00,65.0,1018.0,299.76,260,3
2015-09-10 07-00,69.0,1017.0,301.36,280,3
